Time,Lat,Long,Bearing,Distance,BearingError,DistanceError,,,,
2019-06-10T00:04:56,50.831846,-1.294042,3.867543211,5435.522987,1,4942.49,,,,
2019-06-10T00:04:57,50.831861,-1.294042,3.875762607,5438.212048,2,4952.37,,,,
2019-06-10T00:04:58,50.831877,-1.294042,3.88397448,5440.901685,2,4932.56,,,,
2019-06-10T00:04:59,50.831893,-1.294042,3.892178842,5443.591899,2,4907.90,,,,
2019-06-10T00:05:00,50.831909,-1.294042,3.900375701,5446.282688,3,4898.08,,,,
2019-06-10T00:05:01,50.831924,-1.294042,3.908565067,5448.974051,2,4902.98,,,,
2019-06-10T00:05:02,50.831940,-1.294042,3.91674695,5451.665986,1,4893.18,,,,
2019-06-10T00:05:03,50.831956,-1.294042,3.924921359,5454.358495,0,4902.96,,,,
2019-06-10T00:05:04,50.831972,-1.294042,3.933088305,5457.051575,1,4888.25,,,,
2019-06-10T00:05:05,50.831987,-1.294042,3.941247797,5459.745225,2,4907.81,,,,
2019-06-10T00:05:06,50.832003,-1.294042,3.949399844,5462.439445,3,4907.81,,,,
2019-06-10T00:05:07,50.832019,-1.294042,3.957544456,5465.134234,2,4912.71,,,,
2019-06-10T00:05:08,50.832034,-1.294042,3.965681643,5467.829591,2,4907.80,,,,
2019-06-10T00:05:09,50.832050,-1.294042,3.973811414,5470.525517,0,4883.26,,,,
2019-06-10T00:05:10,50.832066,-1.294042,3.981933779,5473.222007,1,4868.61,,,,
2019-06-10T00:05:11,50.832082,-1.294042,3.990048748,5475.919063,2,4854.01,,,,
2019-06-10T00:05:12,50.832097,-1.294042,3.998156329,5478.616684,1,4839.44,,,,
2019-06-10T00:05:13,50.832113,-1.294042,4.006256533,5481.314869,2,4815.25,,,,
2019-06-10T00:05:14,50.832129,-1.294042,4.01434937,5484.013618,1,4824.88,,,,
2019-06-10T00:05:15,50.832145,-1.294042,4.022434847,5486.712928,2,4820.05,,,,
2019-06-10T00:05:16,50.832160,-1.294042,4.030512976,5489.4128,2,4839.33,,,,
2019-06-10T00:05:17,50.832176,-1.294042,4.038583765,5492.113234,1,4858.69,,,,
2019-06-10T00:05:18,50.832192,-1.294042,4.046647223,5494.814225,2,4873.27,,,,
2019-06-10T00:05:19,50.832208,-1.294042,4.054703362,5497.515777,2,4848.90,,,,
2019-06-10T00:05:20,50.832223,-1.294042,4.062752188,5500.217886,2,4839.20,,,,
2019-06-10T00:05:21,50.832239,-1.294042,4.070793713,5502.920552,3,4858.56,,,,
2019-06-10T00:05:22,50.832255,-1.294042,4.078827946,5505.623777,3,4873.14,,,,
2019-06-10T00:05:23,50.832270,-1.294042,4.086854895,5508.327555,3,4858.52,,,,
2019-06-10T00:05:24,50.832286,-1.294042,4.094874571,5511.031889,0,4834.22,,,,
2019-06-10T00:05:25,50.832302,-1.294042,4.102886982,5513.736774,1,4810.05,,,,
2019-06-10T00:05:26,50.832318,-1.294042,4.110892137,5516.442217,0,4829.29,,,,
2019-06-10T00:05:27,50.832333,-1.294042,4.118890048,5519.14821,0,4848.61,,,,
2019-06-10T00:05:28,50.832349,-1.294042,4.126880721,5521.854755,0,4853.46,,,,
2019-06-10T00:05:29,50.832365,-1.294042,4.134864167,5524.561851,1,4848.60,,,,
2019-06-10T00:05:30,50.832381,-1.294042,4.142840396,5527.269498,0,4824.36,,,,
2019-06-10T00:05:31,50.832396,-1.294042,4.150809415,5529.977691,0,4814.71,,,,
2019-06-10T00:05:32,50.832412,-1.294042,4.158771235,5532.686434,1,4790.64,,,,
2019-06-10T00:05:33,50.832428,-1.294042,4.166725865,5535.395725,1,4805.01,,,,
2019-06-10T00:05:34,50.832443,-1.294042,4.174673313,5538.105562,0,4780.99,,,,
2019-06-10T00:05:35,50.832459,-1.294042,4.18261359,5540.815946,1,4800.11,,,,
2019-06-10T00:05:36,50.832475,-1.294042,4.190546704,5543.526874,1,4795.31,,,,
2019-06-10T00:05:37,50.832491,-1.294042,4.198472664,5546.238347,2,4814.49,,,,
2019-06-10T00:05:38,50.832506,-1.294042,4.20639148,5548.950363,2,4824.12,,,,
2019-06-10T00:05:39,50.832522,-1.294042,4.21430316,5551.662923,2,4824.12,,,,
2019-06-10T00:05:40,50.832538,-1.294042,4.222207714,5554.376023,3,4843.42,,,,
2019-06-10T00:05:41,50.832554,-1.294042,4.230105151,5557.089666,3,4824.04,,,,
2019-06-10T00:05:42,50.832569,-1.294042,4.23799548,5559.803849,0,4809.57,,,,
2019-06-10T00:05:43,50.832585,-1.294042,4.24587871,5562.51857,0,4814.38,,,,
2019-06-10T00:05:44,50.832601,-1.294042,4.25375485,5565.23383,1,4790.31,,,,
2019-06-10T00:05:45,50.832616,-1.294042,4.261623909,5567.949631,0,4809.47,,,,
2019-06-10T00:05:46,50.832632,-1.294042,4.269485896,5570.665966,1,4819.09,,,,
2019-06-10T00:05:47,50.832648,-1.294042,4.27734082,5573.382839,1,4794.99,,,,
2019-06-10T00:05:48,50.832664,-1.294042,4.28518869,5576.100247,0,4790.20,,,,
2019-06-10T00:05:49,50.832679,-1.294042,4.293029516,5578.81819,1,4775.83,,,,
2019-06-10T00:05:50,50.832695,-1.294042,4.300863305,5581.536667,2,4761.50,,,,
2019-06-10T00:05:51,50.832711,-1.294042,4.308690067,5584.255677,1,4756.74,,,,
2019-06-10T00:05:52,50.832727,-1.294042,4.316509812,5586.97522,2,4732.95,,,,
2019-06-10T00:05:53,50.832742,-1.294042,4.324322547,5589.695296,0,4732.95,,,,
2019-06-10T00:05:54,50.832758,-1.294042,4.332128282,5592.4159,0,4723.49,,,,
2019-06-10T00:05:55,50.832774,-1.294042,4.339927025,5595.137036,1,4728.21,,,,
2019-06-10T00:05:56,50.832789,-1.294042,4.347718786,5597.8587,0,4714.03,,,,
2019-06-10T00:05:57,50.832805,-1.294042,4.355503573,5600.580895,1,4714.03,,,,
2019-06-10T00:05:58,50.832821,-1.294042,4.363281395,5603.303615,0,4714.03,,,,
2019-06-10T00:05:59,50.832837,-1.294042,4.371052262,5606.026864,1,4728.17,,,,
2019-06-10T00:06:00,50.832852,-1.294042,4.378816181,5608.75064,1,4728.17,,,,
2019-06-10T00:06:01,50.832868,-1.294042,4.386573162,5611.47494,0,4732.90,,,,
2019-06-10T00:06:02,50.832884,-1.294042,4.394323214,5614.199765,1,4751.83,,,,
2019-06-10T00:06:03,50.832900,-1.294042,4.402066344,5616.925114,1,4732.82,,,,
2019-06-10T00:06:04,50.832915,-1.294042,4.409802563,5619.650986,2,4751.75,,,,
2019-06-10T00:06:05,50.832931,-1.294042,4.417531878,5622.377382,2,4761.26,,,,
2019-06-10T00:06:06,50.832947,-1.294042,4.425254299,5625.104298,3,4780.30,,,,
2019-06-10T00:06:07,50.832963,-1.294042,4.432969833,5627.831736,4,4775.52,,,,
2019-06-10T00:06:08,50.832978,-1.294042,4.440678491,5630.559693,5,4756.42,,,,
2019-06-10T00:06:09,50.832994,-1.294042,4.44838028,5633.288172,4,4742.15,,,,
2019-06-10T00:06:10,50.833010,-1.294042,4.45607521,5636.017169,4,4742.15,,,,
2019-06-10T00:06:11,50.833025,-1.294042,4.463763288,5638.746682,1,4718.44,,,,
2019-06-10T00:06:12,50.833041,-1.294042,4.471444524,5641.476713,2,4732.60,,,,
2019-06-10T00:06:13,50.833057,-1.294042,4.479118926,5644.207261,0,4723.13,,,,
2019-06-10T00:06:14,50.833073,-1.294042,4.486786503,5646.938324,0,4727.85,,,,
2019-06-10T00:06:15,50.833088,-1.294042,4.494447263,5649.669903,0,4746.76,,,,
2019-06-10T00:06:16,50.833104,-1.294042,4.502101215,5652.401994,1,4723.03,,,,
2019-06-10T00:06:17,50.833120,-1.294042,4.509748367,5655.134602,1,4737.20,,,,
2019-06-10T00:06:18,50.833136,-1.294042,4.517388729,5657.867719,0,4737.20,,,,
2019-06-10T00:06:19,50.833151,-1.294042,4.525022309,5660.601351,1,4741.94,,,,
2019-06-10T00:06:20,50.833167,-1.294042,4.532649114,5663.335493,2,4751.42,,,,
2019-06-10T00:06:21,50.833183,-1.294042,4.540269155,5666.070146,1,4751.42,,,,
2019-06-10T00:06:22,50.833198,-1.294042,4.547882438,5668.805307,1,4765.68,,,,
2019-06-10T00:06:23,50.833214,-1.294042,4.555488973,5671.540979,1,4765.68,,,,
2019-06-10T00:06:24,50.833230,-1.294042,4.563088769,5674.277157,2,4765.68,,,,
2019-06-10T00:06:25,50.833246,-1.294042,4.570681833,5677.013845,0,4775.21,,,,
2019-06-10T00:06:26,50.833261,-1.294042,4.578268174,5679.751039,0,4789.53,,,,
2019-06-10T00:06:27,50.833277,-1.294042,4.585847801,5682.488739,1,4779.95,,,,
2019-06-10T00:06:28,50.833293,-1.294042,4.593420722,5685.226944,0,4765.61,,,,
2019-06-10T00:06:29,50.833309,-1.294042,4.600986945,5687.965654,0,4751.32,,,,
2019-06-10T00:06:30,50.833324,-1.294042,4.608546479,5690.704868,1,4746.56,,,,
2019-06-10T00:06:31,50.833340,-1.294042,4.616099332,5693.444586,1,4746.56,,,,
2019-06-10T00:06:32,50.833356,-1.294042,4.623645512,5696.184804,2,4737.07,,,,
2019-06-10T00:06:33,50.833371,-1.294042,4.631185029,5698.925526,3,4741.81,,,,
2019-06-10T00:06:34,50.833387,-1.294042,4.63871789,5701.666748,2,4746.55,,,,
2019-06-10T00:06:35,50.833403,-1.294042,4.646244103,5704.40847,1,4722.82,,,,
2019-06-10T00:06:36,50.833419,-1.294042,4.653763677,5707.150692,0,4727.54,,,,
2019-06-10T00:06:37,50.833434,-1.294042,4.661276621,5709.893413,0,4703.90,,,,
2019-06-10T00:06:38,50.833450,-1.294042,4.668782942,5712.636631,1,4689.79,,,,
2019-06-10T00:06:39,50.833466,-1.294042,4.676282648,5715.380347,2,4675.72,,,,
2019-06-10T00:06:40,50.833482,-1.294042,4.683775749,5718.12456,1,4689.75,,,,
2019-06-10T00:06:41,50.833497,-1.294042,4.691262252,5720.869269,1,4680.37,,,,
2019-06-10T00:06:42,50.833513,-1.294042,4.698742166,5723.614472,2,4661.65,,,,
2019-06-10T00:06:43,50.833529,-1.294042,4.706215498,5726.360172,1,4638.34,,,,
2019-06-10T00:06:44,50.833544,-1.294042,4.713682257,5729.106363,1,4624.42,,,,
2019-06-10T00:06:45,50.833560,-1.294042,4.721142452,5731.853048,2,4638.30,,,,
2019-06-10T00:06:46,50.833576,-1.294042,4.72859609,5734.600226,2,4638.30,,,,
2019-06-10T00:06:47,50.833592,-1.294042,4.736043179,5737.347896,0,4629.02,,,,
2019-06-10T00:06:48,50.833607,-1.294042,4.743483728,5740.096057,1,4642.91,,,,
2019-06-10T00:06:49,50.833623,-1.294042,4.750917745,5742.844707,0,4628.98,,,,
2019-06-10T00:06:50,50.833639,-1.294042,4.758345237,5745.593847,1,4615.09,,,,
2019-06-10T00:06:51,50.833655,-1.294042,4.765766214,5748.343477,1,4628.94,,,,
2019-06-10T00:06:52,50.833670,-1.294042,4.773180683,5751.093594,2,4615.05,,,,
2019-06-10T00:06:53,50.833686,-1.294042,4.780588652,5753.844198,1,4596.59,,,,
2019-06-10T00:06:54,50.833702,-1.294042,4.78799013,5756.595291,0,4587.40,,,,
2019-06-10T00:06:55,50.833717,-1.294042,4.795385124,5759.346868,0,4573.64,,,,
2019-06-10T00:06:56,50.833733,-1.294042,4.802773642,5762.098932,0,4559.91,,,,
2019-06-10T00:06:57,50.833749,-1.294042,4.810155693,5764.851479,1,4537.12,,,,
2019-06-10T00:06:58,50.833765,-1.294042,4.817531285,5767.604511,2,4514.43,,,,
2019-06-10T00:06:59,50.833780,-1.294042,4.824900425,5770.358025,1,4532.49,,,,
2019-06-10T00:07:00,50.833796,-1.294042,4.832263122,5773.112022,1,4509.83,,,,
2019-06-10T00:07:01,50.833812,-1.294042,4.839619383,5775.866501,2,4496.30,,,,
2019-06-10T00:07:02,50.833828,-1.294042,4.846969217,5778.621462,2,4487.30,,,,
2019-06-10T00:07:03,50.833843,-1.294042,4.854312631,5781.376903,3,4491.79,,,,
2019-06-10T00:07:04,50.833859,-1.294042,4.861649634,5784.132824,2,4487.30,,,,
2019-06-10T00:07:05,50.833875,-1.294042,4.868980233,5786.889223,2,4482.81,,,,
2019-06-10T00:07:06,50.833891,-1.294042,4.876304436,5789.646103,0,4491.78,,,,
2019-06-10T00:07:07,50.833906,-1.294042,4.883622252,5792.403458,1,4505.25,,,,
2019-06-10T00:07:08,50.833922,-1.294042,4.890933688,5795.161291,2,4496.24,,,,
2019-06-10T00:07:09,50.833938,-1.294042,4.898238752,5797.919602,0,4491.75,,,,
2019-06-10T00:07:10,50.833953,-1.294042,4.905537451,5800.678386,0,4487.25,,,,
2019-06-10T00:07:11,50.833969,-1.294042,4.912829795,5803.437648,0,4491.74,,,,
2019-06-10T00:07:12,50.833985,-1.294042,4.92011579,5806.197384,0,4500.72,,,,
2019-06-10T00:07:13,50.834001,-1.294042,4.927395445,5808.957592,1,4505.23,,,,
2019-06-10T00:07:14,50.834016,-1.294042,4.934668767,5811.718273,1,4496.21,,,,
2019-06-10T00:07:15,50.834032,-1.294042,4.941935764,5814.479427,2,4500.71,,,,
2019-06-10T00:07:16,50.834048,-1.294042,4.949196444,5817.241053,0,4491.71,,,,
2019-06-10T00:07:17,50.834064,-1.294042,4.956450815,5820.003149,1,4473.74,,,,
2019-06-10T00:07:18,50.834079,-1.294042,4.963698884,5822.765717,0,4460.32,,,,
2019-06-10T00:07:19,50.834095,-1.294042,4.970940659,5825.528753,0,4442.48,,,,
2019-06-10T00:07:20,50.834111,-1.294042,4.978176149,5828.292259,0,4442.48,,,,
2019-06-10T00:07:21,50.834126,-1.294042,4.98540536,5831.056233,1,4433.60,,,,
2019-06-10T00:07:22,50.834142,-1.294042,4.9926283,5833.820675,0,4424.73,,,,
2019-06-10T00:07:23,50.834158,-1.294042,4.999844978,5836.585584,1,4424.73,,,,
2019-06-10T00:07:24,50.834174,-1.294042,5.007055401,5839.35096,0,4415.88,,,,
2019-06-10T00:07:25,50.834189,-1.294042,5.014259576,5842.1168,0,4433.54,,,,
2019-06-10T00:07:26,50.834205,-1.294042,5.021457512,5844.883105,1,4446.84,,,,
2019-06-10T00:07:27,50.834221,-1.294042,5.028649215,5847.649875,2,4451.29,,,,
2019-06-10T00:07:28,50.834237,-1.294042,5.035834694,5850.417109,0,4464.64,,,,
2019-06-10T00:07:29,50.834252,-1.294042,5.043013957,5853.184806,0,4442.32,,,,
2019-06-10T00:07:30,50.834268,-1.294042,5.05018701,5855.952966,0,4433.44,,,,
2019-06-10T00:07:31,50.834284,-1.294042,5.057353862,5858.721586,1,4433.44,,,,
2019-06-10T00:07:32,50.834299,-1.294042,5.064514519,5861.490669,2,4451.17,,,,
2019-06-10T00:07:33,50.834315,-1.294042,5.071668991,5864.26021,3,4437.82,,,,
2019-06-10T00:07:34,50.834331,-1.294042,5.078817284,5867.030213,4,4433.38,,,,
2019-06-10T00:07:35,50.834347,-1.294042,5.085959405,5869.800674,1,4446.68,,,,
2019-06-10T00:07:36,50.834362,-1.294042,5.093095363,5872.571593,0,4428.89,,,,
2019-06-10T00:07:37,50.834378,-1.294042,5.100225165,5875.342971,1,4420.03,,,,
2019-06-10T00:07:38,50.834394,-1.294042,5.107348818,5878.114806,2,4424.45,,,,
2019-06-10T00:07:39,50.834410,-1.294042,5.114466331,5880.887097,1,4428.88,,,,
2019-06-10T00:07:40,50.834425,-1.294042,5.12157771,5883.659844,0,4415.59,,,,
2019-06-10T00:07:41,50.834441,-1.294042,5.128682963,5886.433046,1,4415.59,,,,
2019-06-10T00:07:42,50.834457,-1.294042,5.135782097,5889.206703,2,4402.34,,,,
2019-06-10T00:07:43,50.834472,-1.294042,5.142875121,5891.980813,0,4384.74,,,,
2019-06-10T00:07:44,50.834488,-1.294042,5.149962041,5894.755378,0,4375.97,,,,
2019-06-10T00:07:45,50.834504,-1.294042,5.157042864,5897.530395,1,4384.72,,,,
2019-06-10T00:07:46,50.834520,-1.294042,5.1641176,5900.305864,1,4380.33,,,,
2019-06-10T00:07:47,50.834535,-1.294042,5.171186254,5903.081784,1,4358.43,,,,
2019-06-10T00:07:48,50.834551,-1.294042,5.178248834,5905.858154,1,4371.51,,,,
2019-06-10T00:07:49,50.834567,-1.294042,5.185305347,5908.634976,1,4354.02,,,,
2019-06-10T00:07:50,50.834583,-1.294042,5.192355802,5911.412247,0,4336.60,,,,
2019-06-10T00:07:51,50.834598,-1.294042,5.199400205,5914.189965,0,4345.28,,,,
2019-06-10T00:07:52,50.834614,-1.294042,5.206438564,5916.968132,0,4332.24,,,,
2019-06-10T00:07:53,50.834630,-1.294042,5.213470886,5919.746748,1,4340.91,,,,
2019-06-10T00:07:54,50.834645,-1.294042,5.220497178,5922.525811,1,4358.27,,,,
2019-06-10T00:07:55,50.834661,-1.294042,5.227517449,5925.305317,2,4349.55,,,,
2019-06-10T00:07:56,50.834677,-1.294042,5.234531704,5928.085272,0,4332.16,,,,
2019-06-10T00:07:57,50.834693,-1.294042,5.241539952,5930.865671,1,4314.83,,,,
2019-06-10T00:07:58,50.834708,-1.294042,5.248542199,5933.646515,0,4319.14,,,,
2019-06-10T00:07:59,50.834724,-1.294042,5.255538454,5936.427802,1,4314.82,,,,
2019-06-10T00:08:00,50.834740,-1.294042,5.262528723,5939.209533,1,4314.82,,,,
2019-06-10T00:08:01,50.834756,-1.294042,5.269513013,5941.991706,0,4327.77,,,,
2019-06-10T00:08:02,50.834771,-1.294042,5.276491333,5944.774321,1,4314.78,,,,
2019-06-10T00:08:03,50.834787,-1.294042,5.283463688,5947.557376,2,4293.21,,,,
2019-06-10T00:08:04,50.834803,-1.294042,5.290430087,5950.340874,1,4301.80,,,,
2019-06-10T00:08:05,50.834819,-1.294042,5.297390536,5953.124811,1,4284.59,,,,
2019-06-10T00:08:06,50.834834,-1.294042,5.304345043,5955.909187,2,4297.44,,,,
2019-06-10T00:08:07,50.834850,-1.294042,5.311293615,5958.694002,1,4293.15,,,,
2019-06-10T00:08:08,50.834866,-1.294042,5.318236259,5961.479256,1,4271.68,,,,
2019-06-10T00:08:09,50.834881,-1.294042,5.325172982,5964.264948,2,4254.59,,,,
2019-06-10T00:08:10,50.834897,-1.294042,5.332103792,5967.051075,1,4233.32,,,,
2019-06-10T00:08:11,50.834913,-1.294042,5.339028696,5969.83764,0,4212.15,,,,
2019-06-10T00:08:12,50.834929,-1.294042,5.3459477,5972.624641,0,4203.73,,,,
2019-06-10T00:08:13,50.834944,-1.294042,5.352860812,5975.412076,0,4199.53,,,,
2019-06-10T00:08:14,50.834960,-1.294042,5.359768039,5978.199946,0,4186.93,,,,
2019-06-10T00:08:15,50.834976,-1.294042,5.366669389,5980.98825,1,4165.99,,,,
2019-06-10T00:08:16,50.834992,-1.294042,5.373564867,5983.776987,1,4161.83,,,,
2019-06-10T00:08:17,50.835007,-1.294042,5.380454483,5986.566158,2,4178.47,,,,
2019-06-10T00:08:18,50.835023,-1.294042,5.387338241,5989.35576,3,4161.76,,,,
2019-06-10T00:08:19,50.835039,-1.294042,5.39421615,5992.145794,0,4140.95,,,,
2019-06-10T00:08:20,50.835054,-1.294042,5.401088216,5994.936258,1,4140.95,,,,
2019-06-10T00:08:21,50.835070,-1.294042,5.407954447,5997.727153,1,4145.09,,,,
2019-06-10T00:08:22,50.835086,-1.294042,5.41481485,6000.518478,0,4132.66,,,,
2019-06-10T00:08:23,50.835102,-1.294042,5.421669432,6003.310231,1,4111.99,,,,
2019-06-10T00:08:24,50.835117,-1.294042,5.428518199,6006.102414,0,4116.10,,,,
2019-06-10T00:08:25,50.835133,-1.294042,5.435361158,6008.895025,1,4120.22,,,,
2019-06-10T00:08:26,50.835149,-1.294042,5.442198318,6011.688063,2,4107.86,,,,
2019-06-10T00:08:27,50.835165,-1.294042,5.449029684,6014.481526,2,4116.08,,,,
2019-06-10T00:08:28,50.835180,-1.294042,5.455855263,6017.275417,3,4116.08,,,,
2019-06-10T00:08:29,50.835196,-1.294042,5.462675063,6020.069733,2,4111.96,,,,
2019-06-10T00:08:30,50.835212,-1.294042,5.469489091,6022.864473,2,4091.40,,,,
2019-06-10T00:08:31,50.835227,-1.294042,5.476297353,6025.659639,3,4087.31,,,,
2019-06-10T00:08:32,50.835243,-1.294042,5.483099856,6028.455228,0,4075.05,,,,
2019-06-10T00:08:33,50.835259,-1.294042,5.489896608,6031.251241,1,4058.75,,,,
2019-06-10T00:08:34,50.835275,-1.294042,5.496687615,6034.047677,0,4066.86,,,,
2019-06-10T00:08:35,50.835290,-1.294042,5.503472884,6036.844532,0,4058.73,,,,
2019-06-10T00:08:36,50.835306,-1.294042,5.510252422,6039.641811,0,4038.44,,,,
2019-06-10T00:08:37,50.835322,-1.294042,5.517026236,6042.43951,0,4026.32,,,,
2019-06-10T00:08:38,50.835338,-1.294042,5.523794332,6045.23763,1,4010.22,,,,
2019-06-10T00:08:39,50.835353,-1.294042,5.530556718,6048.036168,2,3994.18,,,,
2019-06-10T00:08:40,50.835369,-1.294042,5.537313401,6050.835127,3,4010.15,,,,
2019-06-10T00:08:41,50.835385,-1.294042,5.544064387,6053.634503,3,3994.11,,,,
2019-06-10T00:08:42,50.835400,-1.294042,5.550809682,6056.434298,1,3974.14,,,,
2019-06-10T00:08:43,50.835416,-1.294042,5.557549295,6059.234509,0,3970.17,,,,
2019-06-10T00:08:44,50.835432,-1.294042,5.564283231,6062.035138,1,3986.05,,,,
2019-06-10T00:08:45,50.835448,-1.294042,5.571011498,6064.836183,0,3982.06,,,,
2019-06-10T00:08:46,50.835463,-1.294042,5.577734102,6067.637643,0,3982.06,,,,
2019-06-10T00:08:47,50.835479,-1.294042,5.58445105,6070.439518,0,3974.10,,,,
2019-06-10T00:08:48,50.835495,-1.294042,5.591162348,6073.241807,1,3966.15,,,,
2019-06-10T00:08:49,50.835511,-1.294042,5.597868004,6076.044512,0,3950.28,,,,
2019-06-10T00:08:50,50.835526,-1.294042,5.604568025,6078.847629,1,3966.09,,,,
2019-06-10T00:08:51,50.835542,-1.294042,5.611262416,6081.651159,2,3981.95,,,,
2019-06-10T00:08:52,50.835558,-1.294042,5.617951185,6084.4551,1,3985.93,,,,
2019-06-10T00:08:53,50.835573,-1.294042,5.624634338,6087.259454,1,3969.99,,,,
2019-06-10T00:08:54,50.835589,-1.294042,5.631311883,6090.064219,1,3985.87,,,,
2019-06-10T00:08:55,50.835605,-1.294042,5.637983825,6092.869393,0,3981.88,,,,
2019-06-10T00:08:56,50.835621,-1.294042,5.644650171,6095.674978,1,3961.97,,,,
2019-06-10T00:08:57,50.835636,-1.294042,5.651310929,6098.480973,1,3950.09,,,,
2019-06-10T00:08:58,50.835652,-1.294042,5.657966104,6101.287376,1,3961.94,,,,
2019-06-10T00:08:59,50.835668,-1.294042,5.664615704,6104.094187,0,3961.94,,,,
2019-06-10T00:09:00,50.835684,-1.294042,5.671259735,6106.901405,0,3969.86,,,,
2019-06-10T00:09:01,50.835699,-1.294042,5.677898203,6109.70903,0,3981.77,,,,
2019-06-10T00:09:02,50.835715,-1.294042,5.684531116,6112.517064,1,3969.83,,,,
2019-06-10T00:09:03,50.835731,-1.294042,5.691158479,6115.325502,1,3953.95,,,,
2019-06-10T00:09:04,50.835747,-1.294042,5.6977803,6118.134345,2,3957.90,,,,
2019-06-10T00:09:05,50.835762,-1.294042,5.704396585,6120.943593,0,3938.11,,,,
2019-06-10T00:09:06,50.835778,-1.294042,5.711007341,6123.753246,1,3926.30,,,,
2019-06-10T00:09:07,50.835794,-1.294042,5.717612574,6126.563303,2,3922.37,,,,
2019-06-10T00:09:08,50.835809,-1.294042,5.72421229,6129.373763,1,3938.06,,,,
2019-06-10T00:09:09,50.835825,-1.294042,5.730806497,6132.184624,0,3926.25,,,,
2019-06-10T00:09:10,50.835841,-1.294042,5.7373952,6134.995888,1,3930.17,,,,
2019-06-10T00:09:11,50.835857,-1.294042,5.743978407,6137.807555,2,3934.10,,,,
2019-06-10T00:09:12,50.835872,-1.294042,5.750556124,6140.619622,1,3941.97,,,,
2019-06-10T00:09:13,50.835888,-1.294042,5.757128357,6143.432088,0,3926.20,,,,
2019-06-10T00:09:14,50.835904,-1.294042,5.763695112,6146.244955,1,3937.98,,,,
2019-06-10T00:09:15,50.835920,-1.294042,5.770256398,6149.058222,1,3926.17,,,,
2019-06-10T00:09:16,50.835935,-1.294042,5.776812218,6151.871886,0,3906.54,,,,
2019-06-10T00:09:17,50.835951,-1.294042,5.783362582,6154.68595,1,3910.44,,,,
2019-06-10T00:09:18,50.835967,-1.294042,5.789907493,6157.50041,0,3902.62,,,,
2019-06-10T00:09:19,50.835982,-1.294042,5.79644696,6160.315268,1,3910.43,,,,
2019-06-10T00:09:20,50.835998,-1.294042,5.802980989,6163.130521,0,3902.61,,,,
2019-06-10T00:09:21,50.836014,-1.294042,5.809509585,6165.946173,1,3910.41,,,,
2019-06-10T00:09:22,50.836030,-1.294042,5.816032756,6168.762219,0,3910.41,,,,
2019-06-10T00:09:23,50.836045,-1.294042,5.822550508,6171.578661,0,3910.41,,,,
2019-06-10T00:09:24,50.836061,-1.294042,5.829062847,6174.395496,1,3894.77,,,,
2019-06-10T00:09:25,50.836077,-1.294042,5.835569779,6177.212723,1,3906.45,,,,
2019-06-10T00:09:26,50.836093,-1.294042,5.842071312,6180.030347,2,3910.36,,,,
2019-06-10T00:09:27,50.836108,-1.294042,5.84856745,6182.848363,0,3902.54,,,,
2019-06-10T00:09:28,50.836124,-1.294042,5.855058202,6185.666769,1,3910.34,,,,
2019-06-10T00:09:29,50.836140,-1.294042,5.861543572,6188.485568,0,3910.34,,,,
2019-06-10T00:09:30,50.836155,-1.294042,5.868023568,6191.304758,0,3906.43,,,,
2019-06-10T00:09:31,50.836171,-1.294042,5.874498196,6194.12434,1,3902.53,,,,
2019-06-10T00:09:32,50.836187,-1.294042,5.880967461,6196.944311,2,3918.14,,,,
2019-06-10T00:09:33,50.836203,-1.294042,5.887431371,6199.764671,2,3922.06,,,,
2019-06-10T00:09:34,50.836218,-1.294042,5.893889931,6202.58542,0,3922.06,,,,
2019-06-10T00:09:35,50.836234,-1.294042,5.900343149,6205.406558,0,3906.37,,,,
2019-06-10T00:09:36,50.836250,-1.294042,5.906791029,6208.228085,1,3914.18,,,,
2019-06-10T00:09:37,50.836266,-1.294042,5.913233579,6211.049998,0,3929.84,,,,
2019-06-10T00:09:38,50.836281,-1.294042,5.919670805,6213.872298,1,3945.56,,,,
2019-06-10T00:09:39,50.836297,-1.294042,5.926102712,6216.694986,2,3945.56,,,,
2019-06-10T00:09:40,50.836313,-1.294042,5.932529308,6219.518058,1,3937.67,,,,
2019-06-10T00:09:41,50.836328,-1.294042,5.938950598,6222.341516,2,3937.67,,,,
2019-06-10T00:09:42,50.836344,-1.294042,5.945366589,6225.165359,3,3941.60,,,,
2019-06-10T00:09:43,50.836360,-1.294042,5.951777287,6227.989586,1,3953.43,,,,
2019-06-10T00:09:44,50.836376,-1.294042,5.958182697,6230.814196,1,3953.43,,,,
2019-06-10T00:09:45,50.836391,-1.294042,5.964582827,6233.639191,1,3945.52,,,,
2019-06-10T00:09:46,50.836407,-1.294042,5.970977683,6236.464567,0,3945.52,,,,
2019-06-10T00:09:47,50.836423,-1.294042,5.97736727,6239.290327,1,3937.63,,,,
2019-06-10T00:09:48,50.836439,-1.294042,5.983751595,6242.116468,1,3917.94,,,,
2019-06-10T00:09:49,50.836454,-1.294042,5.990130663,6244.942989,0,3929.70,,,,
2019-06-10T00:09:50,50.836470,-1.294042,5.996504482,6247.769891,0,3921.84,,,,
2019-06-10T00:09:51,50.836486,-1.294042,6.002873057,6250.597174,0,3902.23,,,,
2019-06-10T00:09:52,50.836502,-1.294042,6.009236395,6253.424835,0,3898.32,,,,
